# source=measured_controller_ablation_timeseries, provisional=false
trial_id,mode,t_s,pitch_deg,command_speed_m_s,protection_triggered
e9_no_ramp_04,NO_RAMP,0.620,-2.41208,0.600,0
e9_no_ramp_04,NO_RAMP,0.640,-2.62699,0.600,0
e9_no_ramp_04,NO_RAMP,0.660,-2.78628,0.600,0
e9_no_ramp_04,NO_RAMP,0.680,-2.89066,0.600,0
e9_no_ramp_04,NO_RAMP,0.700,-2.94171,0.600,0
e9_no_ramp_04,NO_RAMP,0.720,-2.94179,0.600,0
e9_no_ramp_04,NO_RAMP,0.740,-2.89393,0.600,0
e9_no_ramp_04,NO_RAMP,0.760,-2.80178,0.600,0
e9_no_ramp_04,NO_RAMP,0.780,-2.66949,0.600,0
e9_no_ramp_04,NO_RAMP,0.800,-2.50159,0.600,0
e9_no_ramp_04,NO_RAMP,0.820,-2.30296,0.600,0
e9_no_ramp_04,NO_RAMP,0.840,-2.07866,0.600,0
e9_no_ramp_04,NO_RAMP,0.860,-1.83388,0.600,0
e9_no_ramp_04,NO_RAMP,0.880,-1.57383,0.600,0
e9_no_ramp_04,NO_RAMP,0.900,-1.30366,0.600,0
e9_no_ramp_04,NO_RAMP,0.920,-1.02837,0.600,0
e9_no_ramp_04,NO_RAMP,0.940,-0.75276,0.600,0
e9_no_ramp_04,NO_RAMP,0.960,-0.48133,0.600,0
e9_no_ramp_04,NO_RAMP,0.980,-0.21827,0.600,0
e9_no_ramp_04,NO_RAMP,1.000,0.03266,0.600,0
e9_no_ramp_04,NO_RAMP,1.020,0.26807,0.600,0
e9_no_ramp_04,NO_RAMP,1.040,0.48507,0.600,0
e9_no_ramp_04,NO_RAMP,1.060,0.68122,0.600,0
e9_no_ramp_04,NO_RAMP,1.080,0.85455,0.600,0
e9_no_ramp_04,NO_RAMP,1.100,1.00362,0.600,0
e9_no_ramp_04,NO_RAMP,1.120,1.12745,0.600,0
e9_no_ramp_04,NO_RAMP,1.140,1.22551,0.600,0
e9_no_ramp_04,NO_RAMP,1.160,1.29775,0.600,0
e9_no_ramp_04,NO_RAMP,1.180,1.34454,0.600,0
e9_no_ramp_04,NO_RAMP,1.200,1.36663,0.600,0
e9_no_ramp_04,NO_RAMP,1.220,1.36513,0.600,0
e9_no_ramp_04,NO_RAMP,1.240,1.34148,0.600,0
e9_no_ramp_04,NO_RAMP,1.260,1.29739,0.600,0
e9_no_ramp_04,NO_RAMP,1.280,1.23479,0.600,0
e9_no_ramp_04,NO_RAMP,1.300,1.15581,0.600,0
e9_no_ramp_04,NO_RAMP,1.320,1.06271,0.600,0
e9_no_ramp_04,NO_RAMP,1.340,0.95785,0.600,0
e9_no_ramp_04,NO_RAMP,1.360,0.84365,0.600,0
e9_no_ramp_04,NO_RAMP,1.380,0.72251,0.600,0
e9_no_ramp_04,NO_RAMP,1.400,0.59684,0.600,0
e9_no_ramp_04,NO_RAMP,1.420,0.46894,0.600,0
e9_no_ramp_04,NO_RAMP,1.440,0.34103,0.600,0
e9_no_ramp_04,NO_RAMP,1.460,0.21520,0.600,0
e9_no_ramp_04,NO_RAMP,1.480,0.09338,0.600,0
e9_no_ramp_04,NO_RAMP,1.500,-0.02270,0.600,0
e9_no_ramp_04,NO_RAMP,1.520,-0.13148,0.600,0
e9_no_ramp_04,NO_RAMP,1.540,-0.23162,0.600,0
e9_no_ramp_04,NO_RAMP,1.560,-0.32201,0.600,0
e9_no_ramp_04,NO_RAMP,1.580,-0.40176,0.600,0
e9_no_ramp_04,NO_RAMP,1.600,-0.47021,0.600,0
e9_no_ramp_04,NO_RAMP,1.620,-0.52691,0.600,0
e9_no_ramp_04,NO_RAMP,1.640,-0.57164,0.600,0
e9_no_ramp_04,NO_RAMP,1.660,-0.60439,0.600,0
e9_no_ramp_04,NO_RAMP,1.680,-0.62533,0.600,0
e9_no_ramp_04,NO_RAMP,1.700,-0.63484,0.600,0
e9_no_ramp_04,NO_RAMP,1.720,-0.63344,0.600,0
e9_no_ramp_04,NO_RAMP,1.740,-0.62180,0.600,0
e9_no_ramp_04,NO_RAMP,1.760,-0.60072,0.600,0
e9_no_ramp_04,NO_RAMP,1.780,-0.57112,0.600,0
e9_no_ramp_04,NO_RAMP,1.800,-0.53397,0.600,0
e9_no_ramp_04,NO_RAMP,1.820,-0.49035,0.600,0
e9_no_ramp_04,NO_RAMP,1.840,-0.44134,0.600,0
e9_no_ramp_04,NO_RAMP,1.860,-0.38806,0.600,0
e9_no_ramp_04,NO_RAMP,1.880,-0.33164,0.600,0
e9_no_ramp_04,NO_RAMP,1.900,-0.27318,0.600,0
e9_no_ramp_04,NO_RAMP,1.920,-0.21376,0.600,0
e9_no_ramp_04,NO_RAMP,1.940,-0.15441,0.600,0
e9_no_ramp_04,NO_RAMP,1.960,-0.09608,0.600,0
e9_no_ramp_04,NO_RAMP,1.980,-0.03967,0.600,0
e9_no_ramp_04,NO_RAMP,2.000,0.01402,0.600,0
e9_no_ramp_04,NO_RAMP,2.020,0.06428,0.600,0
e9_no_ramp_04,NO_RAMP,2.040,0.11049,0.600,0
e9_no_ramp_04,NO_RAMP,2.060,0.15215,0.600,0
e9_no_ramp_04,NO_RAMP,2.080,0.18883,0.600,0
e9_no_ramp_04,NO_RAMP,2.100,0.22026,0.600,0
e9_no_ramp_04,NO_RAMP,2.120,0.24621,0.600,0
e9_no_ramp_04,NO_RAMP,2.140,0.26661,0.600,0
e9_no_ramp_04,NO_RAMP,2.160,0.28145,0.600,0
e9_no_ramp_04,NO_RAMP,2.180,0.29081,0.600,0
e9_no_ramp_04,NO_RAMP,2.200,0.29488,0.600,0
e9_no_ramp_04,NO_RAMP,2.220,0.29390,0.600,0
e9_no_ramp_04,NO_RAMP,2.240,0.28819,0.600,0
e9_no_ramp_04,NO_RAMP,2.260,0.27813,0.600,0
e9_no_ramp_04,NO_RAMP,2.280,0.26414,0.600,0
e9_no_ramp_04,NO_RAMP,2.300,0.24667,0.600,0
e9_no_ramp_04,NO_RAMP,2.320,0.22623,0.600,0
e9_no_ramp_04,NO_RAMP,2.340,0.20333,0.600,0
e9_no_ramp_04,NO_RAMP,2.360,0.17848,0.600,0
e9_no_ramp_04,NO_RAMP,2.380,0.15220,0.600,0
e9_no_ramp_04,NO_RAMP,2.400,0.12501,0.600,0
e9_no_ramp_04,NO_RAMP,2.420,0.09741,0.600,0
e9_no_ramp_04,NO_RAMP,2.440,0.06987,0.600,0
e9_no_ramp_04,NO_RAMP,2.460,0.04283,0.600,0
e9_no_ramp_04,NO_RAMP,2.480,0.01671,0.600,0
e9_no_ramp_04,NO_RAMP,2.500,-0.00812,0.600,0
e9_no_ramp_04,NO_RAMP,2.520,-0.03134,0.600,0
e9_no_ramp_04,NO_RAMP,2.540,-0.05266,0.600,0
e9_no_ramp_04,NO_RAMP,2.560,-0.07185,0.600,0
e9_no_ramp_04,NO_RAMP,2.580,-0.08873,0.600,0
e9_no_ramp_04,NO_RAMP,2.600,-0.10315,0.600,0
e9_no_ramp_04,NO_RAMP,2.620,-0.11504,0.600,0
e9_no_ramp_04,NO_RAMP,2.640,-0.12433,0.600,0
e9_no_ramp_04,NO_RAMP,2.660,-0.13105,0.600,0
e9_no_ramp_04,NO_RAMP,2.680,-0.13523,0.600,0
e9_no_ramp_04,NO_RAMP,2.700,-0.13696,0.600,0
e9_no_ramp_04,NO_RAMP,2.720,-0.13636,0.600,0
e9_no_ramp_04,NO_RAMP,2.740,-0.13356,0.600,0
e9_no_ramp_04,NO_RAMP,2.760,-0.12876,0.600,0
e9_no_ramp_04,NO_RAMP,2.780,-0.12215,0.600,0
e9_no_ramp_04,NO_RAMP,2.800,-0.11394,0.600,0
e9_no_ramp_04,NO_RAMP,2.820,-0.10437,0.600,0
e9_no_ramp_04,NO_RAMP,2.840,-0.09366,0.600,0
e9_no_ramp_04,NO_RAMP,2.860,-0.08207,0.600,0
e9_no_ramp_04,NO_RAMP,2.880,-0.06984,0.600,0
e9_no_ramp_04,NO_RAMP,2.900,-0.05719,0.600,0
e9_no_ramp_04,NO_RAMP,2.920,-0.04437,0.600,0
e9_no_ramp_04,NO_RAMP,2.940,-0.03159,0.600,0
e9_no_ramp_04,NO_RAMP,2.960,-0.01906,0.600,0
e9_no_ramp_04,NO_RAMP,2.980,-0.00697,0.600,0
e9_no_ramp_04,NO_RAMP,3.000,0.00451,0.600,0
e9_no_ramp_05,NO_RAMP,-0.200,0.05783,0.000,0
e9_no_ramp_05,NO_RAMP,-0.180,0.06325,0.000,0
e9_no_ramp_05,NO_RAMP,-0.160,0.10554,0.000,0
e9_no_ramp_05,NO_RAMP,-0.140,0.00787,0.000,0
e9_no_ramp_05,NO_RAMP,-0.120,-0.19977,0.000,0
e9_no_ramp_05,NO_RAMP,-0.100,0.03948,0.000,0
e9_no_ramp_05,NO_RAMP,-0.080,0.08613,0.000,0
e9_no_ramp_05,NO_RAMP,-0.060,-0.06145,0.000,0
e9_no_ramp_05,NO_RAMP,-0.040,-0.04020,0.000,0
e9_no_ramp_05,NO_RAMP,-0.020,-0.13293,0.000,0
e9_no_ramp_05,NO_RAMP,0.000,0.00000,0.600,0
e9_no_ramp_05,NO_RAMP,0.020,1.04285,0.600,0
e9_no_ramp_05,NO_RAMP,0.040,2.00647,0.600,0
e9_no_ramp_05,NO_RAMP,0.060,2.87988,0.600,0
e9_no_ramp_05,NO_RAMP,0.080,3.65425,0.600,0
e9_no_ramp_05,NO_RAMP,0.100,4.32286,0.600,0
e9_no_ramp_05,NO_RAMP,0.120,4.88114,0.600,0
e9_no_ramp_05,NO_RAMP,0.140,5.32657,0.600,0
e9_no_ramp_05,NO_RAMP,0.160,5.65863,0.600,0
e9_no_ramp_05,NO_RAMP,0.180,5.87867,0.600,0
e9_no_ramp_05,NO_RAMP,0.200,5.98981,0.600,0
e9_no_ramp_05,NO_RAMP,0.220,5.99672,0.600,0
e9_no_ramp_05,NO_RAMP,0.240,5.90552,0.600,0
e9_no_ramp_05,NO_RAMP,0.260,5.72354,0.600,0
e9_no_ramp_05,NO_RAMP,0.280,5.45917,0.600,0
e9_no_ramp_05,NO_RAMP,0.300,5.12164,0.600,0
e9_no_ramp_05,NO_RAMP,0.320,4.72080,0.600,0
e9_no_ramp_05,NO_RAMP,0.340,4.26697,0.600,0
e9_no_ramp_05,NO_RAMP,0.360,3.77071,0.600,0
e9_no_ramp_05,NO_RAMP,0.380,3.24263,0.600,0
e9_no_ramp_05,NO_RAMP,0.400,2.69324,0.600,0
e9_no_ramp_05,NO_RAMP,0.420,2.13276,0.600,0
e9_no_ramp_05,NO_RAMP,0.440,1.57098,0.600,0
e9_no_ramp_05,NO_RAMP,0.460,1.01713,0.600,0
e9_no_ramp_05,NO_RAMP,0.480,0.47977,0.600,0
e9_no_ramp_05,NO_RAMP,0.500,-0.03334,0.600,0
e9_no_ramp_05,NO_RAMP,0.520,-0.51528,0.600,0
e9_no_ramp_05,NO_RAMP,0.540,-0.96006,0.600,0
e9_no_ramp_05,NO_RAMP,0.560,-1.36266,0.600,0
e9_no_ramp_05,NO_RAMP,0.580,-1.71902,0.600,0
e9_no_ramp_05,NO_RAMP,0.600,-2.02611,0.600,0
e9_no_ramp_05,NO_RAMP,0.620,-2.28186,0.600,0
e9_no_ramp_05,NO_RAMP,0.640,-2.48516,0.600,0
e9_no_ramp_05,NO_RAMP,0.660,-2.63585,0.600,0
e9_no_ramp_05,NO_RAMP,0.680,-2.73459,0.600,0
e9_no_ramp_05,NO_RAMP,0.700,-2.78289,0.600,0
e9_no_ramp_05,NO_RAMP,0.720,-2.78297,0.600,0
e9_no_ramp_05,NO_RAMP,0.740,-2.73769,0.600,0
e9_no_ramp_05,NO_RAMP,0.760,-2.65052,0.600,0
e9_no_ramp_05,NO_RAMP,0.780,-2.52536,0.600,0
e9_no_ramp_05,NO_RAMP,0.800,-2.36653,0.600,0
e9_no_ramp_05,NO_RAMP,0.820,-2.17862,0.600,0
e9_no_ramp_05,NO_RAMP,0.840,-1.96643,0.600,0
e9_no_ramp_05,NO_RAMP,0.860,-1.73487,0.600,0
e9_no_ramp_05,NO_RAMP,0.880,-1.48886,0.600,0
e9_no_ramp_05,NO_RAMP,0.900,-1.23327,0.600,0
e9_no_ramp_05,NO_RAMP,0.920,-0.97285,0.600,0
e9_no_ramp_05,NO_RAMP,0.940,-0.71212,0.600,0
e9_no_ramp_05,NO_RAMP,0.960,-0.45535,0.600,0
e9_no_ramp_05,NO_RAMP,0.980,-0.20648,0.600,0
e9_no_ramp_05,NO_RAMP,1.000,0.03089,0.600,0
e9_no_ramp_05,NO_RAMP,1.020,0.25360,0.600,0
e9_no_ramp_05,NO_RAMP,1.040,0.45888,0.600,0
e9_no_ramp_05,NO_RAMP,1.060,0.64444,0.600,0
e9_no_ramp_05,NO_RAMP,1.080,0.80842,0.600,0
e9_no_ramp_05,NO_RAMP,1.100,0.94944,0.600,0
e9_no_ramp_05,NO_RAMP,1.120,1.06658,0.600,0
e9_no_ramp_05,NO_RAMP,1.140,1.15934,0.600,0
e9_no_ramp_05,NO_RAMP,1.160,1.22769,0.600,0
e9_no_ramp_05,NO_RAMP,1.180,1.27195,0.600,0
e9_no_ramp_05,NO_RAMP,1.200,1.29284,0.600,0
e9_no_ramp_05,NO_RAMP,1.220,1.29143,0.600,0
e9_no_ramp_05,NO_RAMP,1.240,1.26906,0.600,0
e9_no_ramp_05,NO_RAMP,1.260,1.22734,0.600,0
e9_no_ramp_05,NO_RAMP,1.280,1.16812,0.600,0
e9_no_ramp_05,NO_RAMP,1.300,1.09341,0.600,0
e9_no_ramp_05,NO_RAMP,1.320,1.00533,0.600,0
e9_no_ramp_05,NO_RAMP,1.340,0.90614,0.600,0
e9_no_ramp_05,NO_RAMP,1.360,0.79810,0.600,0
e9_no_ramp_05,NO_RAMP,1.380,0.68350,0.600,0
e9_no_ramp_05,NO_RAMP,1.400,0.56461,0.600,0
e9_no_ramp_05,NO_RAMP,1.420,0.44362,0.600,0
e9_no_ramp_05,NO_RAMP,1.440,0.32262,0.600,0
e9_no_ramp_05,NO_RAMP,1.460,0.20358,0.600,0
e9_no_ramp_05,NO_RAMP,1.480,0.08834,0.600,0
e9_no_ramp_05,NO_RAMP,1.500,-0.02147,0.600,0
e9_no_ramp_05,NO_RAMP,1.520,-0.12438,0.600,0
e9_no_ramp_05,NO_RAMP,1.540,-0.21911,0.600,0
e9_no_ramp_05,NO_RAMP,1.560,-0.30463,0.600,0
e9_no_ramp_05,NO_RAMP,1.580,-0.38007,0.600,0
e9_no_ramp_05,NO_RAMP,1.600,-0.44482,0.600,0
e9_no_ramp_05,NO_RAMP,1.620,-0.49846,0.600,0
e9_no_ramp_05,NO_RAMP,1.640,-0.54078,0.600,0
e9_no_ramp_05,NO_RAMP,1.660,-0.57176,0.600,0
e9_no_ramp_05,NO_RAMP,1.680,-0.59157,0.600,0
e9_no_ramp_05,NO_RAMP,1.700,-0.60057,0.600,0
e9_no_ramp_05,NO_RAMP,1.720,-0.59924,0.600,0
e9_no_ramp_05,NO_RAMP,1.740,-0.58823,0.600,0
e9_no_ramp_05,NO_RAMP,1.760,-0.56829,0.600,0
e9_no_ramp_05,NO_RAMP,1.780,-0.54028,0.600,0
e9_no_ramp_05,NO_RAMP,1.800,-0.50515,0.600,0
e9_no_ramp_05,NO_RAMP,1.820,-0.46387,0.600,0
e9_no_ramp_05,NO_RAMP,1.840,-0.41751,0.600,0
e9_no_ramp_05,NO_RAMP,1.860,-0.36711,0.600,0
e9_no_ramp_05,NO_RAMP,1.880,-0.31373,0.600,0
e9_no_ramp_05,NO_RAMP,1.900,-0.25843,0.600,0
e9_no_ramp_05,NO_RAMP,1.920,-0.20222,0.600,0
e9_no_ramp_05,NO_RAMP,1.940,-0.14607,0.600,0
e9_no_ramp_05,NO_RAMP,1.960,-0.09089,0.600,0
e9_no_ramp_05,NO_RAMP,1.980,-0.03753,0.600,0
e9_no_ramp_05,NO_RAMP,2.000,0.01327,0.600,0
e9_no_ramp_05,NO_RAMP,2.020,0.06081,0.600,0
e9_no_ramp_05,NO_RAMP,2.040,0.10453,0.600,0
e9_no_ramp_05,NO_RAMP,2.060,0.14393,0.600,0
e9_no_ramp_05,NO_RAMP,2.080,0.17864,0.600,0
e9_no_ramp_05,NO_RAMP,2.100,0.20837,0.600,0
e9_no_ramp_05,NO_RAMP,2.120,0.23292,0.600,0
e9_no_ramp_05,NO_RAMP,2.140,0.25222,0.600,0
e9_no_ramp_05,NO_RAMP,2.160,0.26625,0.600,0
e9_no_ramp_05,NO_RAMP,2.180,0.27511,0.600,0
e9_no_ramp_05,NO_RAMP,2.200,0.27896,0.600,0
e9_no_ramp_05,NO_RAMP,2.220,0.27804,0.600,0
e9_no_ramp_05,NO_RAMP,2.240,0.27263,0.600,0
e9_no_ramp_05,NO_RAMP,2.260,0.26311,0.600,0
e9_no_ramp_05,NO_RAMP,2.280,0.24987,0.600,0
e9_no_ramp_05,NO_RAMP,2.300,0.23335,0.600,0
e9_no_ramp_05,NO_RAMP,2.320,0.21402,0.600,0
e9_no_ramp_05,NO_RAMP,2.340,0.19235,0.600,0
e9_no_ramp_05,NO_RAMP,2.360,0.16884,0.600,0
e9_no_ramp_05,NO_RAMP,2.380,0.14398,0.600,0
e9_no_ramp_05,NO_RAMP,2.400,0.11826,0.600,0
e9_no_ramp_05,NO_RAMP,2.420,0.09215,0.600,0
e9_no_ramp_05,NO_RAMP,2.440,0.06610,0.600,0
e9_no_ramp_05,NO_RAMP,2.460,0.04052,0.600,0
e9_no_ramp_05,NO_RAMP,2.480,0.01581,0.600,0
e9_no_ramp_05,NO_RAMP,2.500,-0.00768,0.600,0
e9_no_ramp_05,NO_RAMP,2.520,-0.02965,0.600,0
e9_no_ramp_05,NO_RAMP,2.540,-0.04982,0.600,0
e9_no_ramp_05,NO_RAMP,2.560,-0.06798,0.600,0
e9_no_ramp_05,NO_RAMP,2.580,-0.08394,0.600,0
e9_no_ramp_05,NO_RAMP,2.600,-0.09758,0.600,0
e9_no_ramp_05,NO_RAMP,2.620,-0.10882,0.600,0
e9_no_ramp_05,NO_RAMP,2.640,-0.11762,0.600,0
e9_no_ramp_05,NO_RAMP,2.660,-0.12398,0.600,0
e9_no_ramp_05,NO_RAMP,2.680,-0.12793,0.600,0
e9_no_ramp_05,NO_RAMP,2.700,-0.12957,0.600,0
e9_no_ramp_05,NO_RAMP,2.720,-0.12899,0.600,0
e9_no_ramp_05,NO_RAMP,2.740,-0.12635,0.600,0
e9_no_ramp_05,NO_RAMP,2.760,-0.12181,0.600,0
e9_no_ramp_05,NO_RAMP,2.780,-0.11556,0.600,0
e9_no_ramp_05,NO_RAMP,2.800,-0.10779,0.600,0
e9_no_ramp_05,NO_RAMP,2.820,-0.09873,0.600,0
e9_no_ramp_05,NO_RAMP,2.840,-0.08861,0.600,0
e9_no_ramp_05,NO_RAMP,2.860,-0.07764,0.600,0
e9_no_ramp_05,NO_RAMP,2.880,-0.06607,0.600,0
e9_no_ramp_05,NO_RAMP,2.900,-0.05411,0.600,0
e9_no_ramp_05,NO_RAMP,2.920,-0.04198,0.600,0
e9_no_ramp_05,NO_RAMP,2.940,-0.02989,0.600,0
e9_no_ramp_05,NO_RAMP,2.960,-0.01803,0.600,0
e9_no_ramp_05,NO_RAMP,2.980,-0.00659,0.600,0
e9_no_ramp_05,NO_RAMP,3.000,0.00427,0.600,0
e9_no_ramp_06,NO_RAMP,-0.200,0.14854,0.000,0
e9_no_ramp_06,NO_RAMP,-0.180,0.04819,0.000,0
e9_no_ramp_06,NO_RAMP,-0.160,0.18013,0.000,0
e9_no_ramp_06,NO_RAMP,-0.140,-0.14654,0.000,0
e9_no_ramp_06,NO_RAMP,-0.120,-0.12209,0.000,0
e9_no_ramp_06,NO_RAMP,-0.100,-0.12776,0.000,0
e9_no_ramp_06,NO_RAMP,-0.080,-0.13622,0.000,0
e9_no_ramp_06,NO_RAMP,-0.060,-0.03888,0.000,0
e9_no_ramp_06,NO_RAMP,-0.040,-0.14855,0.000,0
e9_no_ramp_06,NO_RAMP,-0.020,0.12590,0.000,0
e9_no_ramp_06,NO_RAMP,0.000,0.00000,0.600,0
e9_no_ramp_06,NO_RAMP,0.020,1.12881,0.600,0
e9_no_ramp_06,NO_RAMP,0.040,2.17186,0.600,0
e9_no_ramp_06,NO_RAMP,0.060,3.11727,0.600,0
e9_no_ramp_06,NO_RAMP,0.080,3.95547,0.600,0
e9_no_ramp_06,NO_RAMP,0.100,4.67919,0.600,0
e9_no_ramp_06,NO_RAMP,0.120,5.28349,0.600,0
e9_no_ramp_06,NO_RAMP,0.140,5.76564,0.600,0
e9_no_ramp_06,NO_RAMP,0.160,6.12507,0.600,0
e9_no_ramp_06,NO_RAMP,0.180,6.36325,0.600,0
e9_no_ramp_06,NO_RAMP,0.200,6.48355,0.600,0
e9_no_ramp_06,NO_RAMP,0.220,6.49103,0.600,0
e9_no_ramp_06,NO_RAMP,0.240,6.39231,0.600,0
e9_no_ramp_06,NO_RAMP,0.260,6.19533,0.600,0
e9_no_ramp_06,NO_RAMP,0.280,5.90917,0.600,0
e9_no_ramp_06,NO_RAMP,0.300,5.54381,0.600,0
e9_no_ramp_06,NO_RAMP,0.320,5.10994,0.600,0
e9_no_ramp_06,NO_RAMP,0.340,4.61870,0.600,0
e9_no_ramp_06,NO_RAMP,0.360,4.08153,0.600,0
e9_no_ramp_06,NO_RAMP,0.380,3.50992,0.600,0
e9_no_ramp_06,NO_RAMP,0.400,2.91525,0.600,0
e9_no_ramp_06,NO_RAMP,0.420,2.30856,0.600,0
e9_no_ramp_06,NO_RAMP,0.440,1.70048,0.600,0
e9_no_ramp_06,NO_RAMP,0.460,1.10098,0.600,0
e9_no_ramp_06,NO_RAMP,0.480,0.51932,0.600,0
e9_no_ramp_06,NO_RAMP,0.500,-0.03609,0.600,0
e9_no_ramp_06,NO_RAMP,0.520,-0.55775,0.600,0
e9_no_ramp_06,NO_RAMP,0.540,-1.03920,0.600,0
e9_no_ramp_06,NO_RAMP,0.560,-1.47498,0.600,0
e9_no_ramp_06,NO_RAMP,0.580,-1.86072,0.600,0
e9_no_ramp_06,NO_RAMP,0.600,-2.19312,0.600,0
e9_no_ramp_06,NO_RAMP,0.620,-2.46995,0.600,0
e9_no_ramp_06,NO_RAMP,0.640,-2.69002,0.600,0
e9_no_ramp_06,NO_RAMP,0.660,-2.85312,0.600,0
e9_no_ramp_06,NO_RAMP,0.680,-2.96001,0.600,0
e9_no_ramp_06,NO_RAMP,0.700,-3.01228,0.600,0
e9_no_ramp_06,NO_RAMP,0.720,-3.01236,0.600,0
e9_no_ramp_06,NO_RAMP,0.740,-2.96336,0.600,0
e9_no_ramp_06,NO_RAMP,0.760,-2.86900,0.600,0
e9_no_ramp_06,NO_RAMP,0.780,-2.73353,0.600,0
e9_no_ramp_06,NO_RAMP,0.800,-2.56160,0.600,0
e9_no_ramp_06,NO_RAMP,0.820,-2.35821,0.600,0
e9_no_ramp_06,NO_RAMP,0.840,-2.12852,0.600,0
e9_no_ramp_06,NO_RAMP,0.860,-1.87787,0.600,0
e9_no_ramp_06,NO_RAMP,0.880,-1.61159,0.600,0
e9_no_ramp_06,NO_RAMP,0.900,-1.33493,0.600,0
e9_no_ramp_06,NO_RAMP,0.920,-1.05304,0.600,0
e9_no_ramp_06,NO_RAMP,0.940,-0.77082,0.600,0
e9_no_ramp_06,NO_RAMP,0.960,-0.49288,0.600,0
e9_no_ramp_06,NO_RAMP,0.980,-0.22350,0.600,0
e9_no_ramp_06,NO_RAMP,1.000,0.03344,0.600,0
e9_no_ramp_06,NO_RAMP,1.020,0.27451,0.600,0
e9_no_ramp_06,NO_RAMP,1.040,0.49671,0.600,0
e9_no_ramp_06,NO_RAMP,1.060,0.69756,0.600,0
e9_no_ramp_06,NO_RAMP,1.080,0.87506,0.600,0
e9_no_ramp_06,NO_RAMP,1.100,1.02770,0.600,0
e9_no_ramp_06,NO_RAMP,1.120,1.15449,0.600,0
e9_no_ramp_06,NO_RAMP,1.140,1.25491,0.600,0
e9_no_ramp_06,NO_RAMP,1.160,1.32888,0.600,0
e9_no_ramp_06,NO_RAMP,1.180,1.37679,0.600,0
e9_no_ramp_06,NO_RAMP,1.200,1.39941,0.600,0
e9_no_ramp_06,NO_RAMP,1.220,1.39788,0.600,0
e9_no_ramp_06,NO_RAMP,1.240,1.37366,0.600,0
e9_no_ramp_06,NO_RAMP,1.260,1.32851,0.600,0
e9_no_ramp_06,NO_RAMP,1.280,1.26441,0.600,0
e9_no_ramp_06,NO_RAMP,1.300,1.18354,0.600,0
e9_no_ramp_06,NO_RAMP,1.320,1.08820,0.600,0
e9_no_ramp_06,NO_RAMP,1.340,0.98083,0.600,0
e9_no_ramp_06,NO_RAMP,1.360,0.86389,0.600,0
e9_no_ramp_06,NO_RAMP,1.380,0.73985,0.600,0
e9_no_ramp_06,NO_RAMP,1.400,0.61115,0.600,0
e9_no_ramp_06,NO_RAMP,1.420,0.48019,0.600,0
e9_no_ramp_06,NO_RAMP,1.440,0.34921,0.600,0
e9_no_ramp_06,NO_RAMP,1.460,0.22037,0.600,0
e9_no_ramp_06,NO_RAMP,1.480,0.09562,0.600,0
e9_no_ramp_06,NO_RAMP,1.500,-0.02324,0.600,0
e9_no_ramp_06,NO_RAMP,1.520,-0.13463,0.600,0
e9_no_ramp_06,NO_RAMP,1.540,-0.23718,0.600,0
e9_no_ramp_06,NO_RAMP,1.560,-0.32974,0.600,0
e9_no_ramp_06,NO_RAMP,1.580,-0.41140,0.600,0
e9_no_ramp_06,NO_RAMP,1.600,-0.48149,0.600,0
e9_no_ramp_06,NO_RAMP,1.620,-0.53955,0.600,0
e9_no_ramp_06,NO_RAMP,1.640,-0.58535,0.600,0
e9_no_ramp_06,NO_RAMP,1.660,-0.61889,0.600,0
e9_no_ramp_06,NO_RAMP,1.680,-0.64034,0.600,0
e9_no_ramp_06,NO_RAMP,1.700,-0.65007,0.600,0
e9_no_ramp_06,NO_RAMP,1.720,-0.64864,0.600,0
e9_no_ramp_06,NO_RAMP,1.740,-0.63672,0.600,0
e9_no_ramp_06,NO_RAMP,1.760,-0.61513,0.600,0
e9_no_ramp_06,NO_RAMP,1.780,-0.58482,0.600,0
e9_no_ramp_06,NO_RAMP,1.800,-0.54678,0.600,0
e9_no_ramp_06,NO_RAMP,1.820,-0.50211,0.600,0
e9_no_ramp_06,NO_RAMP,1.840,-0.45192,0.600,0
e9_no_ramp_06,NO_RAMP,1.860,-0.39737,0.600,0
e9_no_ramp_06,NO_RAMP,1.880,-0.33959,0.600,0
e9_no_ramp_06,NO_RAMP,1.900,-0.27974,0.600,0
e9_no_ramp_06,NO_RAMP,1.920,-0.21889,0.600,0
e9_no_ramp_06,NO_RAMP,1.940,-0.15811,0.600,0
e9_no_ramp_06,NO_RAMP,1.960,-0.09839,0.600,0
e9_no_ramp_06,NO_RAMP,1.980,-0.04062,0.600,0
e9_no_ramp_06,NO_RAMP,2.000,0.01436,0.600,0
e9_no_ramp_06,NO_RAMP,2.020,0.06582,0.600,0
e9_no_ramp_06,NO_RAMP,2.040,0.11314,0.600,0
e9_no_ramp_06,NO_RAMP,2.060,0.15580,0.600,0
e9_no_ramp_06,NO_RAMP,2.080,0.19336,0.600,0
e9_no_ramp_06,NO_RAMP,2.100,0.22554,0.600,0
e9_no_ramp_06,NO_RAMP,2.120,0.25212,0.600,0
e9_no_ramp_06,NO_RAMP,2.140,0.27301,0.600,0
e9_no_ramp_06,NO_RAMP,2.160,0.28820,0.600,0
e9_no_ramp_06,NO_RAMP,2.180,0.29779,0.600,0
e9_no_ramp_06,NO_RAMP,2.200,0.30196,0.600,0
e9_no_ramp_06,NO_RAMP,2.220,0.30095,0.600,0
