# source=measured_disturbance_recovery_timeseries, provisional=false
trial_id,direction,t_s,pitch_deg,pitch_rate_deg_s,wheel_speed_rad_s,balance_enabled,protection_triggered
e2_backward_06,backward,0.380,-1.41235,2.3112,-10.0273,1,0
e2_backward_06,backward,0.400,-1.03110,1.4297,-9.7634,1,0
e2_backward_06,backward,0.420,-0.73619,1.5203,-9.5065,1,0
e2_backward_06,backward,0.440,-0.76715,0.6766,-9.2563,1,0
e2_backward_06,backward,0.460,-0.41867,0.9189,-9.0127,1,0
e2_backward_06,backward,0.480,-0.49376,0.3824,-8.7756,1,0
e2_backward_06,backward,0.500,-0.33597,-0.9136,-8.5447,1,0
e2_backward_06,backward,0.520,-0.25847,0.6067,-8.3198,1,0
e2_backward_06,backward,0.540,-0.21884,-0.1547,-8.1009,1,0
e2_backward_06,backward,0.560,0.14857,1.1101,-7.8877,1,0
e2_backward_06,backward,0.580,-0.11337,0.1495,-7.6802,1,0
e2_backward_06,backward,0.600,0.14293,-0.1952,-7.4781,1,0
e2_backward_06,backward,0.620,0.16363,-0.1980,-7.2813,1,0
e2_backward_06,backward,0.640,0.38685,-1.0487,-7.0897,1,0
e2_backward_06,backward,0.660,0.32170,-0.1391,-6.9031,1,0
e2_backward_06,backward,0.680,0.35983,0.0163,-6.7215,1,0
e2_backward_06,backward,0.700,0.48475,-0.4939,-6.5446,1,0
e2_backward_06,backward,0.720,0.53109,-0.2351,-6.3724,1,0
e2_backward_06,backward,0.740,0.53940,0.4945,-6.2047,1,0
e2_backward_06,backward,0.760,0.72611,-1.4792,-6.0414,1,0
e2_backward_06,backward,0.780,0.57877,-0.4449,-5.8825,1,0
e2_backward_06,backward,0.800,0.59877,-0.6616,-5.7277,1,0
e2_backward_06,backward,0.820,0.66696,-0.9441,-5.5769,1,0
e2_backward_06,backward,0.840,0.66048,-0.8806,-5.4302,1,0
e2_backward_06,backward,0.860,0.63706,-0.9609,-5.2873,1,0
e2_backward_06,backward,0.880,0.43326,-0.9730,-5.1482,1,0
e2_backward_06,backward,0.900,0.57411,-2.2342,-5.0127,1,0
e2_backward_06,backward,0.920,0.39141,-1.2524,-4.8808,1,0
e2_backward_06,backward,0.940,0.44933,-1.4883,-4.7524,1,0
e2_backward_06,backward,0.960,0.35834,-0.5475,-4.6273,1,0
e2_backward_06,backward,0.980,0.53156,-1.3292,-4.5055,1,0
e2_backward_06,backward,1.000,0.57361,-0.5279,-4.3870,1,0
e2_backward_06,backward,1.020,0.46120,-2.1555,-4.2715,1,0
e2_backward_06,backward,1.040,0.59088,-0.2270,-4.1591,1,0
e2_backward_06,backward,1.060,0.38190,0.2398,-4.0497,1,0
e2_backward_06,backward,1.080,0.63574,-0.9338,-3.9431,1,0
e2_backward_06,backward,1.100,0.46754,-1.2214,-3.8394,1,0
e2_backward_06,backward,1.120,0.42687,0.2536,-3.7383,1,0
e2_backward_06,backward,1.140,0.41943,-0.3381,-3.6400,1,0
e2_backward_06,backward,1.160,0.54278,-0.5992,-3.5442,1,0
e2_backward_06,backward,1.180,0.47250,-0.7930,-3.4509,1,0
e2_backward_06,backward,1.200,0.51312,-0.5830,-3.3601,1,0
e2_backward_06,backward,1.220,0.33284,0.4204,-3.2717,1,0
e2_backward_06,backward,1.240,0.16914,-0.1797,-3.1856,1,0
e2_backward_06,backward,1.260,0.21242,0.3521,-3.1018,1,0
e2_backward_06,backward,1.280,0.27465,0.0184,-3.0202,1,0
e2_backward_06,backward,1.300,0.30643,-0.6549,-2.9407,1,0
e2_backward_06,backward,1.320,0.25799,-0.1930,-2.8633,1,0
e2_backward_06,backward,1.340,0.04630,-0.6684,-2.7880,1,0
e2_backward_06,backward,1.360,-0.01977,-0.7488,-2.7146,1,0
e2_backward_06,backward,1.380,0.29958,-0.7719,-2.6432,1,0
e2_backward_06,backward,1.400,0.10513,-0.5262,-2.5736,1,0
e2_backward_06,backward,1.420,0.02794,-0.0671,-2.5059,1,0
e2_backward_06,backward,1.440,0.17977,-0.0861,-2.4399,1,0
e2_backward_06,backward,1.460,0.11814,-0.6364,-2.3757,1,0
e2_backward_06,backward,1.480,0.37825,0.0698,-2.3132,1,0
e2_backward_06,backward,1.500,0.15087,0.6155,-2.2523,1,0
e2_backward_06,backward,1.520,0.04086,0.9051,-2.1931,1,0
e2_backward_06,backward,1.540,-0.13146,0.1596,-2.1354,1,0
e2_backward_06,backward,1.560,0.12956,-1.2965,-2.0792,1,0
e2_backward_06,backward,1.580,0.06360,0.0565,-2.0245,1,0
e2_backward_06,backward,1.600,0.18958,-0.3354,-1.9712,1,0
e2_backward_06,backward,1.620,0.01227,-1.3741,-1.9193,1,0
e2_backward_06,backward,1.640,0.13945,-1.5394,-1.8688,1,0
e2_backward_06,backward,1.660,-0.06872,-0.7267,-1.8196,1,0
e2_backward_06,backward,1.680,-0.17774,0.2572,-1.7718,1,0
e2_backward_06,backward,1.700,-0.10314,0.3015,-1.7251,1,0
e2_backward_06,backward,1.720,-0.15615,0.5769,-1.6797,1,0
e2_backward_06,backward,1.740,0.05567,-0.4442,-1.6355,1,0
e2_backward_06,backward,1.760,-0.08350,-0.4050,-1.5925,1,0
e2_backward_06,backward,1.780,0.06958,-0.4707,-1.5506,1,0
e2_backward_06,backward,1.800,-0.01868,-0.9030,-1.5098,1,0
e2_backward_06,backward,1.820,0.14299,0.1844,-1.4701,1,0
e2_backward_06,backward,1.840,-0.08848,0.9674,-1.4314,1,0
e2_backward_06,backward,1.860,-0.03113,-0.5385,-1.3937,1,0
e2_backward_06,backward,1.880,-0.23859,0.3667,-1.3570,1,0
e2_backward_06,backward,1.900,-0.18819,-1.0991,-1.3213,1,0
e2_backward_06,backward,1.920,-0.03696,0.7330,-1.2866,1,0
e2_backward_06,backward,1.940,-0.14567,1.0170,-1.2527,1,0
e2_backward_06,backward,1.960,-0.11536,0.1144,-1.2197,1,0
e2_backward_06,backward,1.980,0.00846,-0.2823,-1.1876,1,0
e2_backward_06,backward,2.000,-0.24485,0.6554,-1.1564,1,0
e2_backward_06,backward,2.020,0.04990,-0.3198,-1.1260,1,0
e2_backward_06,backward,2.040,0.20282,-1.4575,-1.0963,1,0
e2_backward_06,backward,2.060,-0.11190,1.3253,-1.0675,1,0
e2_backward_06,backward,2.080,0.07550,-0.3192,-1.0394,1,0
e2_backward_06,backward,2.100,-0.00785,-0.1018,-1.0120,1,0
e2_backward_06,backward,2.120,-0.22635,-0.7214,-0.9854,1,0
e2_backward_06,backward,2.140,0.03335,0.6531,-0.9595,1,0
e2_backward_06,backward,2.160,-0.05241,-0.5131,-0.9342,1,0
e2_backward_06,backward,2.180,-0.08241,-0.6073,-0.9097,1,0
e2_backward_06,backward,2.200,0.00408,-0.3085,-0.8857,1,0
e2_backward_06,backward,2.220,0.04274,-0.0852,-0.8624,1,0
e2_backward_06,backward,2.240,-0.14137,0.3624,-0.8397,1,0
e2_backward_06,backward,2.260,0.11131,0.4866,-0.8176,1,0
e2_backward_06,backward,2.280,-0.01246,1.0443,-0.7961,1,0
e2_backward_06,backward,2.300,0.12014,-0.6163,-0.7752,1,0
e2_backward_06,backward,2.320,-0.07381,-0.1475,-0.7548,1,0
e2_backward_06,backward,2.340,0.07085,0.4257,-0.7349,1,0
e2_backward_06,backward,2.360,-0.19443,0.2981,-0.7156,1,0
e2_backward_06,backward,2.380,-0.13378,-0.5698,-0.6967,1,0
e2_backward_06,backward,2.400,-0.03116,-0.1911,-0.6784,1,0
e2_backward_06,backward,2.420,0.20567,-0.5521,-0.6605,1,0
e2_backward_06,backward,2.440,0.17753,-0.0966,-0.6432,1,0
e2_backward_06,backward,2.460,0.03975,0.4874,-0.6262,1,0
e2_backward_06,backward,2.480,-0.04429,-0.4051,-0.6098,1,0
e2_backward_06,backward,2.500,0.03168,-0.0391,-0.5937,1,0
e2_backward_06,backward,2.520,-0.15791,1.7081,-0.5781,1,0
e2_backward_06,backward,2.540,0.06990,-1.1521,-0.5629,1,0
e2_backward_06,backward,2.560,-0.22673,-1.4358,-0.5481,1,0
e2_backward_06,backward,2.580,-0.03708,-0.1265,-0.5336,1,0
e2_backward_06,backward,2.600,0.09767,-0.4381,-0.5196,1,0
e2_backward_06,backward,2.620,-0.24530,-1.0166,-0.5059,1,0
e2_backward_06,backward,2.640,-0.03112,-0.0422,-0.4926,1,0
e2_backward_06,backward,2.660,-0.09053,0.7037,-0.4797,1,0
e2_backward_06,backward,2.680,0.15553,0.3661,-0.4670,1,0
e2_backward_06,backward,2.700,-0.02089,0.4098,-0.4547,1,0
e2_backward_06,backward,2.720,0.09772,0.4309,-0.4428,1,0
e2_backward_06,backward,2.740,-0.11204,-0.3204,-0.4311,1,0
e2_backward_06,backward,2.760,0.01562,0.1411,-0.4198,1,0
e2_backward_06,backward,2.780,-0.01607,-0.3640,-0.4087,1,0
e2_backward_06,backward,2.800,0.04739,0.7654,-0.3980,1,0
e2_backward_06,backward,2.820,0.05555,1.1129,-0.3875,1,0
e2_backward_06,backward,2.840,-0.18647,0.0984,-0.3773,1,0
e2_backward_06,backward,2.860,0.00842,0.7461,-0.3674,1,0
e2_backward_06,backward,2.880,-0.17316,0.1494,-0.3577,1,0
e2_backward_06,backward,2.900,0.09398,-0.4230,-0.3483,1,0
e2_backward_06,backward,2.920,-0.14683,-0.9447,-0.3391,1,0
e2_backward_06,backward,2.940,0.10283,-0.0312,-0.3302,1,0
e2_backward_06,backward,2.960,0.05217,-0.0837,-0.3215,1,0
e2_backward_06,backward,2.980,-0.20570,-0.2270,-0.3131,1,0
e2_backward_06,backward,3.000,-0.04369,1.2187,-0.3048,1,0
e2_backward_07,backward,-0.200,0.12747,0.3070,-0.0000,1,0
e2_backward_07,backward,-0.180,-0.11757,1.1232,-0.0000,1,0
e2_backward_07,backward,-0.160,-0.04527,0.5165,-0.0000,1,0
e2_backward_07,backward,-0.140,0.14796,0.2346,-0.0000,1,0
e2_backward_07,backward,-0.120,-0.06370,-0.2175,-0.0000,1,0
e2_backward_07,backward,-0.100,0.20854,0.0092,-0.0000,1,0
e2_backward_07,backward,-0.080,-0.17079,-0.3841,-0.0000,1,0
e2_backward_07,backward,-0.060,-0.04251,-0.4462,-0.0000,1,0
e2_backward_07,backward,-0.040,-0.01868,-0.1681,-0.0000,1,0
e2_backward_07,backward,-0.020,-0.06923,-1.2910,-0.0000,1,0
e2_backward_07,backward,0.000,-6.87923,8.9869,-16.4070,1,0
e2_backward_07,backward,0.020,-6.87908,8.3306,-15.9753,1,0
e2_backward_07,backward,0.040,-6.42666,7.3768,-15.5549,1,0
e2_backward_07,backward,0.060,-6.10278,7.9334,-15.1456,1,0
e2_backward_07,backward,0.080,-5.58376,7.9138,-14.7470,1,0
e2_backward_07,backward,0.100,-5.24327,7.2108,-14.3590,1,0
e2_backward_07,backward,0.120,-4.89295,5.6821,-13.9811,1,0
e2_backward_07,backward,0.140,-4.88536,6.2880,-13.6132,1,0
e2_backward_07,backward,0.160,-4.68172,4.9194,-13.2550,1,0
e2_backward_07,backward,0.180,-4.09372,4.5183,-12.9062,1,0
e2_backward_07,backward,0.200,-3.72833,4.8754,-12.5666,1,0
e2_backward_07,backward,0.220,-3.52503,4.3236,-12.2359,1,0
e2_backward_07,backward,0.240,-3.11929,5.2069,-11.9139,1,0
e2_backward_07,backward,0.260,-2.95545,3.6525,-11.6004,1,0
e2_backward_07,backward,0.280,-2.58793,3.1299,-11.2952,1,0
e2_backward_07,backward,0.300,-2.38091,3.5101,-10.9979,1,0
e2_backward_07,backward,0.320,-2.07273,1.5384,-10.7085,1,0
e2_backward_07,backward,0.340,-1.87352,2.1293,-10.4268,1,0
e2_backward_07,backward,0.360,-1.52401,1.7583,-10.1524,1,0
e2_backward_07,backward,0.380,-1.53163,2.1778,-9.8852,1,0
e2_backward_07,backward,0.400,-1.15163,1.3651,-9.6251,1,0
e2_backward_07,backward,0.420,-1.03030,1.0720,-9.3718,1,0
e2_backward_07,backward,0.440,-0.77356,-0.0882,-9.1252,1,0
e2_backward_07,backward,0.460,-0.69929,1.2870,-8.8851,1,0
e2_backward_07,backward,0.480,-0.70875,1.4791,-8.6513,1,0
e2_backward_07,backward,0.500,-0.36513,0.6572,-8.4236,1,0
e2_backward_07,backward,0.520,-0.02959,1.1624,-8.2020,1,0
e2_backward_07,backward,0.540,-0.09691,0.4433,-7.9861,1,0
e2_backward_07,backward,0.560,0.22838,-0.3436,-7.7760,1,0
e2_backward_07,backward,0.580,0.06926,-0.9862,-7.5714,1,0
e2_backward_07,backward,0.600,0.06247,0.3946,-7.3721,1,0
e2_backward_07,backward,0.620,0.14455,-0.3603,-7.1781,1,0
e2_backward_07,backward,0.640,0.23668,-0.5467,-6.9893,1,0
e2_backward_07,backward,0.660,0.71625,-1.0826,-6.8053,1,0
e2_backward_07,backward,0.680,0.40244,-0.3995,-6.6263,1,0
e2_backward_07,backward,0.700,0.42358,-0.9874,-6.4519,1,0
e2_backward_07,backward,0.720,0.38947,-0.7980,-6.2821,1,0
e2_backward_07,backward,0.740,0.84315,-0.8707,-6.1168,1,0
e2_backward_07,backward,0.760,0.78447,-0.9871,-5.9559,1,0
e2_backward_07,backward,0.780,0.45989,0.2247,-5.7991,1,0
e2_backward_07,backward,0.800,0.72465,-0.6682,-5.6465,1,0
e2_backward_07,backward,0.820,0.58742,-0.4156,-5.4979,1,0
e2_backward_07,backward,0.840,0.76286,-1.8417,-5.3533,1,0
e2_backward_07,backward,0.860,0.64657,-1.6388,-5.2124,1,0
e2_backward_07,backward,0.880,0.82048,-1.3897,-5.0752,1,0
e2_backward_07,backward,0.900,0.76565,0.2930,-4.9417,1,0
e2_backward_07,backward,0.920,0.68705,-0.7051,-4.8117,1,0
e2_backward_07,backward,0.940,0.66040,-0.1283,-4.6850,1,0
e2_backward_07,backward,0.960,0.65833,-1.3711,-4.5618,1,0
e2_backward_07,backward,0.980,0.90673,-1.5572,-4.4417,1,0
e2_backward_07,backward,1.000,0.52310,-0.7019,-4.3248,1,0
e2_backward_07,backward,1.020,0.61585,-0.9214,-4.2110,1,0
e2_backward_07,backward,1.040,0.65080,-1.3714,-4.1002,1,0
e2_backward_07,backward,1.060,0.50471,-0.4832,-3.9923,1,0
e2_backward_07,backward,1.080,0.84400,-1.0289,-3.8873,1,0
e2_backward_07,backward,1.100,0.43580,-0.7024,-3.7850,1,0
e2_backward_07,backward,1.120,0.66584,0.0583,-3.6854,1,0
e2_backward_07,backward,1.140,0.80441,-1.6732,-3.5884,1,0
e2_backward_07,backward,1.160,0.37077,-0.8058,-3.4940,1,0
e2_backward_07,backward,1.180,0.49727,0.0019,-3.4020,1,0
e2_backward_07,backward,1.200,0.40498,-0.3550,-3.3125,1,0
e2_backward_07,backward,1.220,0.56641,-1.3561,-3.2253,1,0
e2_backward_07,backward,1.240,0.48967,0.1862,-3.1405,1,0
e2_backward_07,backward,1.260,0.39122,0.1092,-3.0578,1,0
e2_backward_07,backward,1.280,0.41336,-1.2401,-2.9774,1,0
e2_backward_07,backward,1.300,0.36269,-0.1888,-2.8990,1,0
e2_backward_07,backward,1.320,-0.02876,-0.0062,-2.8227,1,0
e2_backward_07,backward,1.340,0.22043,-0.3807,-2.7485,1,0
e2_backward_07,backward,1.360,0.28513,-0.8535,-2.6761,1,0
e2_backward_07,backward,1.380,0.17875,-0.1984,-2.6057,1,0
e2_backward_07,backward,1.400,0.17353,-0.2920,-2.5371,1,0
e2_backward_07,backward,1.420,0.16540,-1.0699,-2.4704,1,0
e2_backward_07,backward,1.440,-0.10000,-0.3103,-2.4054,1,0
e2_backward_07,backward,1.460,-0.00624,0.0846,-2.3421,1,0
e2_backward_07,backward,1.480,0.26848,-0.6531,-2.2805,1,0
e2_backward_07,backward,1.500,0.02955,0.0130,-2.2204,1,0
e2_backward_07,backward,1.520,0.09039,-0.1239,-2.1620,1,0
e2_backward_07,backward,1.540,-0.08679,1.1582,-2.1051,1,0
e2_backward_07,backward,1.560,-0.04912,0.0301,-2.0497,1,0
e2_backward_07,backward,1.580,0.00212,1.1123,-1.9958,1,0
e2_backward_07,backward,1.600,0.14551,0.5525,-1.9433,1,0
e2_backward_07,backward,1.620,-0.08691,0.8232,-1.8921,1,0
e2_backward_07,backward,1.640,-0.16482,-0.5986,-1.8423,1,0
e2_backward_07,backward,1.660,0.05649,0.1869,-1.7939,1,0
e2_backward_07,backward,1.680,0.04930,0.5905,-1.7467,1,0
e2_backward_07,backward,1.700,-0.16495,0.8057,-1.7007,1,0
e2_backward_07,backward,1.720,0.04746,-0.2244,-1.6559,1,0
e2_backward_07,backward,1.740,0.00379,-0.6954,-1.6124,1,0
e2_backward_07,backward,1.760,-0.01692,-0.0047,-1.5699,1,0
e2_backward_07,backward,1.780,0.15753,-0.0442,-1.5286,1,0
e2_backward_07,backward,1.800,-0.18556,-0.6299,-1.4884,1,0
e2_backward_07,backward,1.820,0.12771,-0.2702,-1.4492,1,0
e2_backward_07,backward,1.840,-0.04544,0.8102,-1.4111,1,0
e2_backward_07,backward,1.860,0.01251,-0.2846,-1.3740,1,0
e2_backward_07,backward,1.880,-0.09096,-0.6098,-1.3378,1,0
e2_backward_07,backward,1.900,-0.14820,0.6729,-1.3026,1,0
e2_backward_07,backward,1.920,-0.02533,0.3554,-1.2683,1,0
e2_backward_07,backward,1.940,-0.12788,0.1770,-1.2350,1,0
e2_backward_07,backward,1.960,-0.15139,-0.0712,-1.2025,1,0
e2_backward_07,backward,1.980,-0.09558,-0.1104,-1.1708,1,0
e2_backward_07,backward,2.000,-0.06437,-0.7509,-1.1400,1,0
e2_backward_07,backward,2.020,-0.03241,0.4395,-1.1100,1,0
e2_backward_07,backward,2.040,0.03849,-0.1110,-1.0808,1,0
e2_backward_07,backward,2.060,-0.11003,0.3082,-1.0524,1,0
e2_backward_07,backward,2.080,0.19240,0.4751,-1.0247,1,0
e2_backward_07,backward,2.100,-0.01923,0.8548,-0.9977,1,0
e2_backward_07,backward,2.120,-0.00630,0.2454,-0.9715,1,0
e2_backward_07,backward,2.140,-0.14235,0.9292,-0.9459,1,0
e2_backward_07,backward,2.160,0.01341,-0.3313,-0.9210,1,0
e2_backward_07,backward,2.180,0.24469,-0.6403,-0.8968,1,0
e2_backward_07,backward,2.200,-0.16603,-0.5073,-0.8732,1,0
e2_backward_07,backward,2.220,0.01013,-0.3053,-0.8502,1,0
e2_backward_07,backward,2.240,0.02109,-0.0929,-0.8278,1,0
e2_backward_07,backward,2.260,-0.01985,0.1686,-0.8060,1,0
e2_backward_07,backward,2.280,0.00562,0.9379,-0.7848,1,0
e2_backward_07,backward,2.300,-0.27819,0.8597,-0.7642,1,0
e2_backward_07,backward,2.320,-0.08746,-0.4166,-0.7441,1,0
e2_backward_07,backward,2.340,0.08184,1.0911,-0.7245,1,0
e2_backward_07,backward,2.360,-0.02371,-0.3058,-0.7054,1,0
e2_backward_07,backward,2.380,0.10948,-0.9800,-0.6869,1,0
e2_backward_07,backward,2.400,0.05898,-0.9689,-0.6688,1,0
e2_backward_07,backward,2.420,-0.02384,0.2122,-0.6512,1,0
e2_backward_07,backward,2.440,-0.17084,0.1755,-0.6341,1,0
e2_backward_07,backward,2.460,0.09931,-0.8687,-0.6174,1,0
e2_backward_07,backward,2.480,-0.18126,0.5314,-0.6011,1,0
e2_backward_07,backward,2.500,-0.00763,0.6004,-0.5853,1,0
e2_backward_07,backward,2.520,-0.10974,0.9556,-0.5699,1,0
e2_backward_07,backward,2.540,-0.03710,0.4538,-0.5549,1,0
e2_backward_07,backward,2.560,-0.01571,0.3165,-0.5403,1,0
e2_backward_07,backward,2.580,0.17898,0.5426,-0.5261,1,0
e2_backward_07,backward,2.600,0.01489,-0.0832,-0.5122,1,0
e2_backward_07,backward,2.620,-0.10748,-0.4447,-0.4988,1,0
e2_backward_07,backward,2.640,-0.00672,0.1959,-0.4856,1,0
e2_backward_07,backward,2.660,0.12821,-0.0095,-0.4729,1,0
e2_backward_07,backward,2.680,-0.16668,0.1845,-0.4604,1,0
e2_backward_07,backward,2.700,0.11960,-0.4817,-0.4483,1,0
e2_backward_07,backward,2.720,-0.09455,1.1416,-0.4365,1,0
e2_backward_07,backward,2.740,-0.00112,-0.8170,-0.4250,1,0
e2_backward_07,backward,2.760,-0.27450,-0.4548,-0.4138,1,0
e2_backward_07,backward,2.780,-0.01190,-0.7230,-0.4029,1,0
e2_backward_07,backward,2.800,0.09808,1.5686,-0.3923,1,0
e2_backward_07,backward,2.820,0.27220,-0.1507,-0.3820,1,0
e2_backward_07,backward,2.840,-0.04165,-0.1755,-0.3720,1,0
e2_backward_07,backward,2.860,0.03779,-0.0754,-0.3622,1,0
e2_backward_07,backward,2.880,0.09381,-0.1325,-0.3526,1,0
e2_backward_07,backward,2.900,0.13642,0.1042,-0.3434,1,0
e2_backward_07,backward,2.920,0.15027,0.4356,-0.3343,1,0
e2_backward_07,backward,2.940,-0.07827,-0.4326,-0.3255,1,0
e2_backward_07,backward,2.960,0.04357,-0.0909,-0.3170,1,0
e2_backward_07,backward,2.980,-0.11318,0.2278,-0.3086,1,0
e2_backward_07,backward,3.000,-0.15994,1.6031,-0.3005,1,0
e2_backward_08,backward,-0.200,0.05552,-0.1787,-0.0000,1,0
e2_backward_08,backward,-0.180,-0.00030,-0.1409,-0.0000,1,0
e2_backward_08,backward,-0.160,-0.05977,0.9597,-0.0000,1,0
e2_backward_08,backward,-0.140,-0.13835,0.4095,-0.0000,1,0
e2_backward_08,backward,-0.120,0.24310,0.7489,-0.0000,1,0
e2_backward_08,backward,-0.100,-0.05166,0.6199,-0.0000,1,0
e2_backward_08,backward,-0.080,-0.03480,-0.5061,-0.0000,1,0
e2_backward_08,backward,-0.060,0.22197,-0.0613,-0.0000,1,0
e2_backward_08,backward,-0.040,-0.11071,-0.1547,-0.0000,1,0
e2_backward_08,backward,-0.020,0.02434,-0.1345,-0.0000,1,0
e2_backward_08,backward,0.000,-7.09870,8.0736,-17.5798,1,0
e2_backward_08,backward,0.020,-6.90357,7.5591,-17.1172,1,0
e2_backward_08,backward,0.040,-6.72936,8.8660,-16.6668,1,0
e2_backward_08,backward,0.060,-6.38720,7.3082,-16.2282,1,0
e2_backward_08,backward,0.080,-5.90972,7.8274,-15.8012,1,0
e2_backward_08,backward,0.100,-5.51880,6.6964,-15.3854,1,0
e2_backward_08,backward,0.120,-5.21405,6.0116,-14.9806,1,0
e2_backward_08,backward,0.140,-4.80342,6.7208,-14.5864,1,0
e2_backward_08,backward,0.160,-4.76289,5.5694,-14.2025,1,0
e2_backward_08,backward,0.180,-4.19398,4.6936,-13.8288,1,0
e2_backward_08,backward,0.200,-4.06839,4.2297,-13.4649,1,0
e2_backward_08,backward,0.220,-3.62346,5.0708,-13.1106,1,0
e2_backward_08,backward,0.240,-3.39825,3.9264,-12.7656,1,0
e2_backward_08,backward,0.260,-3.10871,4.4992,-12.4297,1,0
e2_backward_08,backward,0.280,-2.96508,3.5824,-12.1026,1,0
e2_backward_08,backward,0.300,-2.62830,3.5072,-11.7841,1,0
e2_backward_08,backward,0.320,-2.05281,2.9689,-11.4740,1,0
e2_backward_08,backward,0.340,-1.97031,3.3029,-11.1721,1,0
e2_backward_08,backward,0.360,-1.92622,2.6565,-10.8781,1,0
e2_backward_08,backward,0.380,-1.64980,2.0069,-10.5919,1,0
e2_backward_08,backward,0.400,-1.20838,2.0109,-10.3132,1,0
e2_backward_08,backward,0.420,-1.03748,1.6949,-10.0418,1,0
e2_backward_08,backward,0.440,-0.93421,0.5805,-9.7775,1,0
e2_backward_08,backward,0.460,-0.89578,0.4539,-9.5202,1,0
e2_backward_08,backward,0.480,-0.76276,0.3625,-9.2697,1,0
e2_backward_08,backward,0.500,-0.57937,0.0930,-9.0258,1,0
e2_backward_08,backward,0.520,-0.25853,0.8521,-8.7883,1,0
e2_backward_08,backward,0.540,0.04647,-0.0138,-8.5570,1,0
e2_backward_08,backward,0.560,-0.00995,-0.3029,-8.3319,1,0
e2_backward_08,backward,0.580,0.29580,0.2375,-8.1126,1,0
e2_backward_08,backward,0.600,0.21936,-0.4823,-7.8991,1,0
e2_backward_08,backward,0.620,0.37663,-0.5727,-7.6913,1,0
e2_backward_08,backward,0.640,0.34357,-0.5535,-7.4889,1,0
e2_backward_08,backward,0.660,0.50680,-0.9656,-7.2918,1,0
e2_backward_08,backward,0.680,0.48986,-0.8607,-7.0999,1,0
e2_backward_08,backward,0.700,0.63446,-1.4177,-6.9131,1,0
e2_backward_08,backward,0.720,0.59101,-0.6433,-6.7312,1,0
e2_backward_08,backward,0.740,0.77221,-1.2524,-6.5541,1,0
e2_backward_08,backward,0.760,0.57587,-0.7309,-6.3816,1,0
e2_backward_08,backward,0.780,0.90672,-1.1425,-6.2137,1,0
e2_backward_08,backward,0.800,0.82990,-1.2342,-6.0502,1,0
e2_backward_08,backward,0.820,0.92663,0.0877,-5.8910,1,0
e2_backward_08,backward,0.840,0.82998,-0.5394,-5.7359,1,0
e2_backward_08,backward,0.860,0.95704,-0.1865,-5.5850,1,0
e2_backward_08,backward,0.880,0.88045,-0.6409,-5.4380,1,0
e2_backward_08,backward,0.900,0.84557,-1.0699,-5.2949,1,0
e2_backward_08,backward,0.920,0.78022,-1.6843,-5.1556,1,0
e2_backward_08,backward,0.940,0.71148,-2.2873,-5.0200,1,0
e2_backward_08,backward,0.960,0.77563,-0.5793,-4.8879,1,0
e2_backward_08,backward,0.980,0.98780,-0.3822,-4.7592,1,0
e2_backward_08,backward,1.000,0.87903,-0.7190,-4.6340,1,0
e2_backward_08,backward,1.020,0.76093,-1.4033,-4.5121,1,0
e2_backward_08,backward,1.040,0.92365,-1.2044,-4.3933,1,0
e2_backward_08,backward,1.060,0.67321,-0.1721,-4.2777,1,0
e2_backward_08,backward,1.080,0.81938,-0.7815,-4.1652,1,0
e2_backward_08,backward,1.100,0.72546,-0.9212,-4.0556,1,0
e2_backward_08,backward,1.120,0.53709,-0.6873,-3.9488,1,0
e2_backward_08,backward,1.140,0.39126,-0.1643,-3.8449,1,0
e2_backward_08,backward,1.160,0.54431,-0.2345,-3.7437,1,0
e2_backward_08,backward,1.180,0.43329,-0.1634,-3.6452,1,0
e2_backward_08,backward,1.200,0.43117,-0.3447,-3.5493,1,0
e2_backward_08,backward,1.220,0.60534,-0.5960,-3.4559,1,0
e2_backward_08,backward,1.240,0.23173,-0.8855,-3.3650,1,0
e2_backward_08,backward,1.260,0.41762,-0.7777,-3.2764,1,0
e2_backward_08,backward,1.280,0.37309,0.2002,-3.1902,1,0
e2_backward_08,backward,1.300,0.43793,-0.7953,-3.1063,1,0
e2_backward_08,backward,1.320,0.46961,-0.1238,-3.0245,1,0
e2_backward_08,backward,1.340,0.21138,-1.4624,-2.9449,1,0
e2_backward_08,backward,1.360,0.29601,-0.0770,-2.8674,1,0
e2_backward_08,backward,1.380,0.24733,-0.1319,-2.7920,1,0
e2_backward_08,backward,1.400,0.18765,0.5725,-2.7185,1,0
e2_backward_08,backward,1.420,0.21135,-0.1630,-2.6470,1,0
e2_backward_08,backward,1.440,0.08218,-0.1884,-2.5773,1,0
e2_backward_08,backward,1.460,-0.00124,0.6537,-2.5095,1,0
e2_backward_08,backward,1.480,0.24063,-0.1310,-2.4435,1,0
e2_backward_08,backward,1.500,-0.07697,0.1941,-2.3792,1,0
e2_backward_08,backward,1.520,-0.05496,0.6215,-2.3166,1,0
e2_backward_08,backward,1.540,0.16837,-0.3174,-2.2556,1,0
e2_backward_08,backward,1.560,0.16589,-0.2708,-2.1963,1,0
e2_backward_08,backward,1.580,0.02577,0.0699,-2.1385,1,0
e2_backward_08,backward,1.600,0.31338,0.0376,-2.0822,1,0
e2_backward_08,backward,1.620,-0.04061,-0.0315,-2.0274,1,0
e2_backward_08,backward,1.640,-0.03688,0.9433,-1.9740,1,0
