trial_id,command_type,t_s,cmd_speed_m_s,cmd_yaw_rad_s,measured_speed_m_s,measured_yaw_rad_s,pitch_deg,protection_triggered,provisional,source
speed_100,speed_step,3.860,0.0000,0.0000,0.0054,-0.0038,0.0459,1,True,synthetic_planning_placeholder_not_measured
speed_100,speed_step,3.880,0.0000,0.0000,0.0204,-0.0052,-0.0858,1,True,synthetic_planning_placeholder_not_measured
speed_100,speed_step,3.900,0.0000,0.0000,0.0003,0.0023,-0.1159,1,True,synthetic_planning_placeholder_not_measured
speed_100,speed_step,3.920,0.0000,0.0000,-0.0032,-0.0037,0.1388,1,True,synthetic_planning_placeholder_not_measured
speed_100,speed_step,3.940,0.0000,0.0000,0.0191,-0.0059,0.2014,1,True,synthetic_planning_placeholder_not_measured
speed_100,speed_step,3.960,0.0000,0.0000,0.0110,-0.0108,-0.0990,1,True,synthetic_planning_placeholder_not_measured
speed_100,speed_step,3.980,0.0000,0.0000,0.0043,0.0158,0.0759,1,True,synthetic_planning_placeholder_not_measured
speed_100,speed_step,4.000,0.0000,0.0000,0.0105,-0.0136,0.0782,1,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.500,0.0000,0.0000,-0.0080,-0.0152,-0.0054,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.480,0.0000,0.0000,-0.0200,-0.0221,-0.0941,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.460,0.0000,0.0000,0.0048,-0.0010,0.1247,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.440,0.0000,0.0000,0.0016,-0.0226,-0.1268,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.420,0.0000,0.0000,-0.0025,-0.0240,0.1528,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.400,0.0000,0.0000,0.0033,-0.0085,0.0721,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.380,0.0000,0.0000,0.0174,-0.0193,-0.2414,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.360,0.0000,0.0000,-0.0225,-0.0088,0.0654,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.340,0.0000,0.0000,-0.0115,0.0118,0.0951,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.320,0.0000,0.0000,-0.0152,0.0044,-0.0404,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.300,0.0000,0.0000,-0.0042,-0.0112,-0.1123,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.280,0.0000,0.0000,0.0199,0.0087,-0.0954,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.260,0.0000,0.0000,0.0068,-0.0017,0.0966,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.240,0.0000,0.0000,0.0082,-0.0105,0.0956,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.220,0.0000,0.0000,-0.0056,-0.0072,-0.0847,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.200,0.0000,0.0000,-0.0038,0.0090,0.2557,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.180,0.0000,0.0000,-0.0033,0.0108,0.0509,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.160,0.0000,0.0000,0.0093,0.0049,-0.0746,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.140,0.0000,0.0000,0.0058,-0.0170,-0.0634,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.120,0.0000,0.0000,0.0016,0.0157,0.1061,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.100,0.0000,0.0000,-0.0127,-0.0091,0.0367,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.080,0.0000,0.0000,0.0132,0.0135,0.1617,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.060,0.0000,0.0000,-0.0012,0.0020,-0.2997,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.040,0.0000,0.0000,0.0024,-0.0209,0.0198,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,-0.020,0.0000,0.0000,-0.0053,-0.0020,-0.1393,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.000,0.0000,1.0000,0.0123,0.0040,-0.2465,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.020,0.0000,1.0000,-0.0046,0.1330,0.2876,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.040,0.0000,1.0000,-0.0024,0.2145,0.7327,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.060,0.0000,1.0000,0.0031,0.3132,0.7921,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.080,0.0000,1.0000,0.0043,0.3864,1.1113,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.100,0.0000,1.0000,0.0027,0.4523,1.4332,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.120,0.0000,1.0000,0.0005,0.5044,1.4354,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.140,0.0000,1.0000,-0.0031,0.5450,1.6040,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.160,0.0000,1.0000,0.0089,0.6277,1.7337,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.180,0.0000,1.0000,-0.0055,0.6533,1.7757,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.200,0.0000,1.0000,-0.0149,0.6833,1.9641,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.220,0.0000,1.0000,0.0101,0.7694,2.0179,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.240,0.0000,1.0000,-0.0061,0.7822,1.9588,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.260,0.0000,1.0000,0.0189,0.7945,1.8868,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.280,0.0000,1.0000,-0.0094,0.8105,1.8615,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.300,0.0000,1.0000,0.0030,0.8467,1.8032,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.320,0.0000,1.0000,0.0204,0.8486,1.8940,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.340,0.0000,1.0000,-0.0167,0.8926,1.6564,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.360,0.0000,1.0000,-0.0062,0.8918,1.7128,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.380,0.0000,1.0000,0.0134,0.8868,1.5320,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.400,0.0000,1.0000,0.0112,0.9112,1.4311,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.420,0.0000,1.0000,-0.0130,0.9178,1.3574,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.440,0.0000,1.0000,0.0057,0.9379,1.0906,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.460,0.0000,1.0000,-0.0020,0.9467,1.1521,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.480,0.0000,1.0000,0.0103,0.9307,0.8985,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.500,0.0000,1.0000,0.0076,0.9381,0.5513,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.520,0.0000,1.0000,0.0000,0.9335,0.6463,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.540,0.0000,1.0000,0.0031,0.9453,0.6319,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.560,0.0000,1.0000,0.0074,0.9546,0.5528,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.580,0.0000,1.0000,-0.0038,0.9817,0.1798,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.600,0.0000,1.0000,-0.0011,0.9703,0.1501,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.620,0.0000,1.0000,-0.0076,0.9614,0.1098,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.640,0.0000,1.0000,0.0057,0.9778,-0.1831,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.660,0.0000,1.0000,0.0067,1.0149,-0.2278,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.680,0.0000,1.0000,-0.0132,0.9901,-0.1817,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.700,0.0000,1.0000,0.0096,1.0018,-0.2337,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.720,0.0000,1.0000,-0.0069,0.9779,-0.4303,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.740,0.0000,1.0000,0.0033,0.9878,-0.4945,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.760,0.0000,1.0000,-0.0076,0.9695,-0.3968,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.780,0.0000,1.0000,0.0105,1.0099,-0.5223,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.800,0.0000,1.0000,0.0098,0.9827,-0.5013,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.820,0.0000,1.0000,0.0084,0.9796,-0.6611,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.840,0.0000,1.0000,-0.0001,1.0033,-0.6564,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.860,0.0000,1.0000,-0.0038,0.9766,-0.3701,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.880,0.0000,1.0000,0.0184,1.0280,-0.6294,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.900,0.0000,1.0000,-0.0106,0.9939,-0.6455,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.920,0.0000,1.0000,0.0003,1.0126,-0.4861,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.940,0.0000,1.0000,0.0118,1.0004,-0.6619,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.960,0.0000,1.0000,-0.0082,0.9901,-0.5476,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,0.980,0.0000,1.0000,0.0083,0.9794,-0.6385,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.000,0.0000,1.0000,-0.0156,0.9977,-0.5922,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.020,0.0000,1.0000,-0.0125,1.0030,-0.3411,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.040,0.0000,1.0000,0.0062,0.9774,-0.3248,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.060,0.0000,1.0000,-0.0052,1.0338,-0.4995,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.080,0.0000,1.0000,-0.0031,0.9839,-0.5383,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.100,0.0000,1.0000,0.0101,0.9872,-0.3191,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.120,0.0000,1.0000,-0.0013,1.0048,-0.2445,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.140,0.0000,1.0000,-0.0020,1.0164,-0.3050,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.160,0.0000,1.0000,0.0085,0.9934,-0.1385,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.180,0.0000,1.0000,0.0024,1.0075,-0.0625,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.200,0.0000,1.0000,-0.0055,1.0077,-0.1470,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.220,0.0000,1.0000,-0.0041,1.0178,0.1106,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.240,0.0000,1.0000,0.0015,1.0110,0.0488,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.260,0.0000,1.0000,-0.0061,1.0093,-0.0189,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.280,0.0000,1.0000,-0.0213,1.0190,-0.0012,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.300,0.0000,1.0000,-0.0037,1.0144,0.1297,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.320,0.0000,1.0000,0.0095,0.9995,0.2780,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.340,0.0000,1.0000,-0.0097,1.0033,0.0936,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.360,0.0000,1.0000,0.0047,1.0098,0.1211,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.380,0.0000,1.0000,-0.0035,0.9911,0.0923,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.400,0.0000,1.0000,0.0051,1.0178,-0.0525,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.420,0.0000,1.0000,-0.0003,0.9957,0.0964,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.440,0.0000,1.0000,0.0070,1.0080,0.1710,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.460,0.0000,1.0000,-0.0041,1.0096,0.1740,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.480,0.0000,1.0000,0.0095,1.0140,0.2289,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.500,0.0000,1.0000,-0.0034,0.9851,0.2378,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.520,0.0000,1.0000,0.0107,0.9964,0.5214,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.540,0.0000,1.0000,-0.0099,0.9849,0.1533,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.560,0.0000,1.0000,0.0197,0.9844,0.2047,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.580,0.0000,1.0000,0.0044,1.0186,0.3476,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.600,0.0000,1.0000,-0.0001,1.0195,0.1138,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.620,0.0000,1.0000,-0.0147,1.0016,0.1365,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.640,0.0000,1.0000,0.0200,1.0246,0.1389,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.660,0.0000,1.0000,0.0230,0.9873,-0.0643,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.680,0.0000,1.0000,0.0026,1.0203,0.2242,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.700,0.0000,1.0000,-0.0130,0.9836,0.0363,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.720,0.0000,1.0000,0.0000,0.9728,0.1346,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.740,0.0000,1.0000,0.0031,0.9927,0.0551,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.760,0.0000,1.0000,-0.0062,0.9913,0.2977,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.780,0.0000,1.0000,-0.0018,0.9926,0.1359,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.800,0.0000,1.0000,-0.0048,0.9999,-0.0077,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.820,0.0000,1.0000,-0.0032,1.0020,0.1948,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.840,0.0000,1.0000,0.0097,0.9911,0.0754,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.860,0.0000,1.0000,-0.0028,0.9922,-0.0372,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.880,0.0000,1.0000,-0.0011,1.0124,0.0297,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.900,0.0000,1.0000,-0.0005,0.9789,0.0893,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.920,0.0000,1.0000,0.0031,1.0013,0.0642,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.940,0.0000,1.0000,-0.0011,0.9659,-0.1248,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.960,0.0000,1.0000,-0.0099,1.0025,0.0174,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,1.980,0.0000,1.0000,0.0158,1.0032,-0.0229,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.000,0.0000,1.0000,0.0151,1.0124,-0.0044,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.020,0.0000,1.0000,0.0066,0.9931,-0.0352,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.040,0.0000,1.0000,0.0025,1.0026,-0.0336,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.060,0.0000,1.0000,-0.0024,1.0212,-0.0952,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.080,0.0000,1.0000,0.0062,1.0003,-0.0771,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.100,0.0000,1.0000,0.0060,1.0062,-0.2064,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.120,0.0000,1.0000,-0.0051,0.9719,-0.1159,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.140,0.0000,1.0000,0.0009,0.9960,-0.1029,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.160,0.0000,1.0000,-0.0139,0.9956,-0.2578,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.180,0.0000,1.0000,0.0042,1.0208,0.0091,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.200,0.0000,1.0000,0.0017,1.0128,0.0105,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.220,0.0000,1.0000,0.0130,0.9877,-0.1465,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.240,0.0000,1.0000,-0.0089,1.0054,0.0971,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.260,0.0000,1.0000,0.0030,0.9995,-0.0979,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.280,0.0000,1.0000,-0.0024,1.0129,0.0040,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.300,0.0000,1.0000,0.0068,1.0101,-0.0361,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.320,0.0000,1.0000,-0.0025,0.9788,0.0612,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.340,0.0000,1.0000,-0.0111,0.9930,-0.1464,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.360,0.0000,1.0000,-0.0053,1.0038,-0.1300,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.380,0.0000,1.0000,0.0068,0.9818,-0.0099,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.400,0.0000,1.0000,0.0007,0.9869,-0.0063,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.420,0.0000,1.0000,-0.0102,0.9974,-0.0200,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.440,0.0000,1.0000,-0.0070,1.0005,-0.0512,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.460,0.0000,1.0000,0.0192,0.9723,-0.0519,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.480,0.0000,1.0000,-0.0034,1.0101,0.0159,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.500,0.0000,1.0000,-0.0097,1.0002,-0.0265,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.520,0.0000,1.0000,0.0024,1.0072,-0.0591,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.540,0.0000,1.0000,-0.0021,1.0068,0.1448,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.560,0.0000,1.0000,0.0073,1.0138,-0.0740,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.580,0.0000,1.0000,0.0153,1.0196,-0.0580,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.600,0.0000,1.0000,0.0054,1.0233,0.0675,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.620,0.0000,1.0000,0.0019,0.9948,0.0031,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.640,0.0000,1.0000,0.0046,1.0106,-0.0158,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.660,0.0000,1.0000,-0.0052,0.9992,0.2252,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.680,0.0000,1.0000,0.0171,1.0182,-0.0829,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.700,0.0000,1.0000,-0.0034,1.0157,-0.2071,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.720,0.0000,1.0000,0.0048,1.0089,-0.0442,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.740,0.0000,1.0000,0.0064,0.9967,-0.2073,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.760,0.0000,1.0000,0.0035,1.0100,-0.0479,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.780,0.0000,1.0000,-0.0010,0.9794,-0.0859,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.800,0.0000,1.0000,0.0023,0.9844,0.0948,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.820,0.0000,1.0000,-0.0065,0.9668,0.2921,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.840,0.0000,1.0000,0.0072,0.9961,0.0623,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.860,0.0000,1.0000,0.0042,1.0100,-0.1250,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.880,0.0000,1.0000,-0.0061,1.0114,-0.0189,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.900,0.0000,1.0000,-0.0111,1.0099,0.1119,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.920,0.0000,1.0000,-0.0095,1.0002,-0.0134,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.940,0.0000,1.0000,0.0066,1.0061,-0.0311,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.960,0.0000,1.0000,0.0096,0.9930,-0.0421,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,2.980,0.0000,1.0000,0.0092,1.0014,0.0314,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.000,0.0000,1.0000,0.0097,1.0150,0.0330,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.020,0.0000,0.0000,0.0151,0.9328,-0.0955,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.040,0.0000,0.0000,-0.0067,0.8079,0.1318,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.060,0.0000,0.0000,-0.0074,0.7486,-0.0047,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.080,0.0000,0.0000,-0.0034,0.6981,0.0732,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.100,0.0000,0.0000,-0.0123,0.6321,-0.0349,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.120,0.0000,0.0000,0.0028,0.5872,0.0502,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.140,0.0000,0.0000,0.0069,0.5209,-0.0887,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.160,0.0000,0.0000,-0.0039,0.4765,0.0016,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.180,0.0000,0.0000,0.0177,0.4296,0.0341,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.200,0.0000,0.0000,0.0008,0.4193,0.0171,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.220,0.0000,0.0000,0.0039,0.3560,0.0244,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.240,0.0000,0.0000,0.0133,0.3209,0.0991,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.260,0.0000,0.0000,-0.0022,0.3058,-0.0726,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.280,0.0000,0.0000,0.0091,0.2422,0.0899,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.300,0.0000,0.0000,-0.0155,0.2418,-0.0328,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.320,0.0000,0.0000,0.0024,0.2327,0.0720,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.340,0.0000,0.0000,-0.0033,0.1912,-0.0796,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.360,0.0000,0.0000,-0.0112,0.1926,-0.0875,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.380,0.0000,0.0000,0.0226,0.1771,0.0494,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.400,0.0000,0.0000,0.0055,0.1732,0.0205,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.420,0.0000,0.0000,0.0017,0.1260,0.0559,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.440,0.0000,0.0000,-0.0109,0.1342,0.1821,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.460,0.0000,0.0000,0.0117,0.1091,0.1492,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.480,0.0000,0.0000,-0.0268,0.1234,-0.0979,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.500,0.0000,0.0000,0.0007,0.1206,-0.0032,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.520,0.0000,0.0000,-0.0096,0.1158,0.0134,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.540,0.0000,0.0000,0.0090,0.0969,0.0525,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.560,0.0000,0.0000,-0.0072,0.0669,0.0363,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.580,0.0000,0.0000,0.0154,0.0448,-0.0306,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.600,0.0000,0.0000,0.0032,0.0658,0.0329,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.620,0.0000,0.0000,0.0118,0.0264,0.0044,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.640,0.0000,0.0000,-0.0047,0.0728,-0.1400,0,True,synthetic_planning_placeholder_not_measured
yaw_left,yaw_step,3.660,0.0000,0.0000,-0.0056,0.0730,0.0247,0,True,synthetic_planning_placeholder_not_measured
