trial_id,leg_setting,leg_length_m,t_s,pitch_deg,target_leg_m,balance_enabled,protection_triggered,provisional,source
e3_tall_02,tall,0.085,2.660,-0.03554,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.680,0.11603,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.700,-0.07847,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.720,-0.15780,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.740,0.24501,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.760,-0.15729,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.780,0.02664,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.800,0.07998,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.820,-0.20707,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.840,0.21680,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.860,-0.06851,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.880,-0.11374,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.900,-0.07901,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.920,-0.05165,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.940,0.00766,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.960,-0.07224,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,2.980,0.03571,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_02,tall,0.085,3.000,-0.23800,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,-0.200,-0.11673,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,-0.180,0.02561,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,-0.160,0.00936,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,-0.140,0.27733,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,-0.120,-0.09267,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,-0.100,-0.12261,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,-0.080,0.01288,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,-0.060,-0.04753,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,-0.040,0.13287,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,-0.020,0.00247,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.000,11.09673,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.020,10.86113,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.040,10.49683,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.060,9.94220,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.080,9.63398,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.100,9.27172,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.120,8.83077,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.140,8.50828,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.160,8.16686,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.180,7.37956,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.200,7.21240,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.220,6.39207,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.240,6.07731,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.260,5.45003,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.280,5.22089,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.300,4.88385,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.320,4.13160,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.340,3.98620,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.360,3.44725,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.380,3.17430,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.400,2.82335,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.420,2.27784,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.440,2.13981,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.460,1.43608,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.480,1.17584,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.500,0.80246,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.520,0.56359,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.540,0.22213,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.560,0.08149,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.580,-0.12191,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.600,-0.50573,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.620,-0.58278,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.640,-0.90590,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.660,-1.01329,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.680,-1.25168,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.700,-1.67257,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.720,-1.61925,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.740,-1.61623,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.760,-1.82004,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.780,-2.05622,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.800,-2.17745,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.820,-2.21250,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.840,-2.24210,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.860,-2.21447,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.880,-2.22693,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.900,-2.42258,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.920,-2.32042,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.940,-2.32288,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.960,-2.29624,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,0.980,-2.37707,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.000,-2.31494,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.020,-2.33828,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.040,-2.38492,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.060,-2.34059,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.080,-2.10606,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.100,-2.15920,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.120,-2.11088,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.140,-2.03417,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.160,-1.71350,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.180,-1.97461,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.200,-1.83419,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.220,-1.67079,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.240,-1.68499,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.260,-1.69158,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.280,-1.34925,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.300,-1.16138,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.320,-1.28230,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.340,-1.26009,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.360,-1.05418,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.380,-1.17600,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.400,-1.18012,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.420,-0.65382,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.440,-0.92467,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.460,-0.66649,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.480,-0.48020,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.500,-0.64543,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.520,-0.48009,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.540,-0.51667,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.560,-0.40810,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.580,-0.31406,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.600,-0.47618,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.620,-0.27581,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.640,0.03766,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.660,-0.12750,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.680,0.06299,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.700,0.02161,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.720,0.33687,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.740,0.23178,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.760,0.30762,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.780,0.23837,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.800,0.11594,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.820,0.28503,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.840,-0.00987,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.860,0.43953,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.880,0.21679,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.900,0.31183,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.920,0.34578,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.940,0.47437,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.960,0.29841,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,1.980,0.43497,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.000,0.59498,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.020,0.42713,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.040,0.36557,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.060,0.52258,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.080,0.27937,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.100,0.41617,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.120,0.51067,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.140,0.36144,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.160,0.39962,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.180,0.42976,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.200,0.64820,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.220,0.40652,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.240,0.36184,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.260,0.28053,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.280,0.55969,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.300,0.30729,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.320,0.36965,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.340,0.50703,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.360,0.18324,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.380,0.41017,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.400,0.41630,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.420,0.42264,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.440,0.34388,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.460,0.13110,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.480,0.41023,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.500,0.27850,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.520,0.17013,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.540,0.20986,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.560,0.21739,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.580,0.16962,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.600,0.09951,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.620,0.12505,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.640,0.13562,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.660,0.10975,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.680,0.07493,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.700,0.11026,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.720,-0.05850,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.740,-0.13274,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.760,-0.08729,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.780,0.02016,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.800,0.15925,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.820,-0.09557,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.840,0.23503,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.860,-0.03326,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.880,0.07612,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.900,-0.03359,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.920,-0.01092,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.940,-0.05647,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.960,-0.08240,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,2.980,-0.30127,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_03,tall,0.085,3.000,0.06550,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,-0.200,-0.07695,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,-0.180,0.09739,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,-0.160,0.18723,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,-0.140,-0.10607,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,-0.120,-0.02472,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,-0.100,-0.15902,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,-0.080,-0.31821,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,-0.060,0.08934,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,-0.040,0.05192,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,-0.020,-0.02686,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.000,11.02039,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.020,10.17316,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.040,10.06094,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.060,9.58490,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.080,9.21038,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.100,8.75330,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.120,8.64364,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.140,8.21884,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.160,7.42755,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.180,7.32742,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.200,6.63158,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.220,6.38556,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.240,5.58835,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.260,5.28607,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.280,4.70680,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.300,4.59639,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.320,3.92039,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.340,3.67181,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.360,3.19181,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.380,3.03682,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.400,2.53489,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.420,1.85196,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.440,1.70331,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.460,1.34997,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.480,1.11006,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.500,1.12808,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.520,0.78679,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.540,0.32946,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.560,0.01197,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.580,-0.38361,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.600,-0.45778,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.620,-0.63329,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.640,-1.00055,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.660,-1.04302,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.680,-1.08044,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.700,-1.22711,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.720,-1.40721,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.740,-1.62162,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.760,-1.59500,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.780,-1.85218,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.800,-1.94411,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.820,-2.20560,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.840,-1.97069,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.860,-1.86169,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.880,-2.34528,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.900,-2.09947,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.920,-2.27057,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.940,-2.18825,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.960,-2.20913,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,0.980,-2.16377,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.000,-2.18112,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.020,-2.21717,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.040,-2.03939,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.060,-1.99670,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.080,-1.73367,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.100,-1.81557,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.120,-1.84325,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.140,-1.89157,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.160,-1.81310,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.180,-1.56363,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.200,-1.66787,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.220,-1.70738,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.240,-1.55772,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.260,-1.20252,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.280,-1.29201,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.300,-1.28689,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.320,-1.17683,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.340,-1.12196,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.360,-1.08867,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.380,-0.84547,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.400,-0.68039,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.420,-0.78168,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.440,-0.71365,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.460,-0.71956,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.480,-0.68348,0.085,1,0,True,synthetic_planning_placeholder_not_measured
e3_tall_04,tall,0.085,1.500,-0.32390,0.085,1,0,True,synthetic_planning_placeholder_not_measured
